record_id,run_id,dictionary_version,tagset_version,export_version,timestamp_iso,coder_id,coder_action,igo,attribute_code,attribute_label,indicator_id,indicator_label,doc_family_inferred,evidence_tier,source_type,source_year,source_lang,article_section_page,page_in_pdf,source_uri,coded_value,decision_rationale,review_note,quoted_or_paraphrased,instrument_title,instrument_type,trace_key,retrieval_set,coder_action_std,attribute_code_final,tfidf_cosine,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,matrix_cell_text_char_count,matrix_cell_text_word_count,matrix_cell_text_sha256,excerpt_full_char_count,excerpt_full_word_count,excerpt_full_sha256,public_text_fields_included,public_release_note
TLF-V6-002342,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-29T02:26:13Z,IA,Accept,International Labour Organization (ILO),SCL,Scale,IND_SCALE_GLOBAL,Global/near-global mandate scale,Matrix synthesis (coder narrative),Explanation/Elaboration,Constitution,—,EN,—,—,—,status=accepted; attribute=SCL; indicator=SCL_scale_gate,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,2b248ce95e548bb8c87d183ab66e22142f569459,scale_gate,ACCEPT,SCL,0.27002604662797214,53,6,027effe0b37c471c6ea19aaa9ec7ca234d896fdc5102cfc7fc08540f843eddfe,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002343,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-29T21:56:01Z,IA,Accept,International Labour Organization (ILO),SJ,Spatial Jurisdiction,IND_SJ_SCOPE,Geographic scope and ABNJ/high-seas references,Methodological template (coder note),Definition/Identification,Unspecified (see source_title/source_uri),—,EN,—,—,—,status=accepted; attribute=SJ; indicator=SJ_scope,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,a33595cd0e21549ed84a78ecff88dd7fd56b15ff,attributes,ACCEPT,SJ,0.5159752403933976,17,2,2aa1c97fefc1d569a08bf42a004ae0610080c8d6fbf2a40cc2bd192961e33904,124,16,aff78fd572c7c0e7902b967fa0969a8c71c0d9356c53907a14abb09ce2ba6337,518,62,955a5a7b61d11fc35502bcd8fbfa93e43ec91a0d272f8b7e5c3273891a9e5862,124,16,aff78fd572c7c0e7902b967fa0969a8c71c0d9356c53907a14abb09ce2ba6337,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002344,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-29T21:57:01Z,IA,Accept,International Labour Organization (ILO),SJ,Spatial Jurisdiction,IND_SJ_SCOPE,Geographic scope and ABNJ/high-seas references,Matrix synthesis (coder narrative),Explanation/Elaboration,Unspecified (see source_title/source_uri),—,EN,—,—,—,status=accepted; attribute=SJ; indicator=SJ_scope,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,631af3dbe46dddbaf002d3652eb71c4504210112,attributes,ACCEPT,SJ,0.0,17,2,2aa1c97fefc1d569a08bf42a004ae0610080c8d6fbf2a40cc2bd192961e33904,320,50,28661ed8259c394de2a9827036b780896c60637a1f1f8829d3b1bebf4ff46b51,518,62,955a5a7b61d11fc35502bcd8fbfa93e43ec91a0d272f8b7e5c3273891a9e5862,518,62,955a5a7b61d11fc35502bcd8fbfa93e43ec91a0d272f8b7e5c3273891a9e5862,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002345,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-30T17:26:50Z,IA,Accept,International Labour Organization (ILO),SMJ,Subject Matter Jurisdiction,IND_SMJ_DOMAIN,Issue domains and functions within remit,Methodological template (coder note),Definition/Identification,Convention,—,EN,—,—,—,status=accepted; attribute=SMJ; indicator=SMJ_domain,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,0e652eeab75050bd81894aa96df2375b476c4f2d,attributes,ACCEPT,SMJ,0.33355693409956827,211,22,581312a50f1f1352550ff628b1d79df4e680be8b5a493c5cf1bedf7196ba6bee,125,15,2e08cd6a4893416c71bd8f3b10ad8aaf52d01fa7a00e1e3d6f5d45a76a55a7bf,1030,101,c2a7073b7cb29a8e898fbe20c6bd1a41cf0aeed018a586efb5a6f06d5d479083,125,15,2e08cd6a4893416c71bd8f3b10ad8aaf52d01fa7a00e1e3d6f5d45a76a55a7bf,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002346,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-30T17:27:50Z,IA,Accept,International Labour Organization (ILO),SMJ,Subject Matter Jurisdiction,IND_SMJ_DOMAIN,Issue domains and functions within remit,Matrix synthesis (coder narrative),Explanation/Elaboration,Convention,—,EN,—,—,—,status=accepted; attribute=SMJ; indicator=SMJ_domain,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,0aa483a1b1896db84587446518b7a090df182e65,attributes,ACCEPT,SMJ,0.0,211,22,581312a50f1f1352550ff628b1d79df4e680be8b5a493c5cf1bedf7196ba6bee,472,50,38234f7cb280f5f0d3f9adc49d05b12d7f2d042be5e4039a799489b58fc09262,1030,101,c2a7073b7cb29a8e898fbe20c6bd1a41cf0aeed018a586efb5a6f06d5d479083,1030,101,c2a7073b7cb29a8e898fbe20c6bd1a41cf0aeed018a586efb5a6f06d5d479083,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002347,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-01-02T03:59:15Z,IA,Accept,International Labour Organization (ILO),STR,Strategies,IND_STR_INSTRUMENTS,Instrument families and strategy portfolio,Methodological template (coder note),Definition/Identification,Constitution,—,EN,—,—,—,status=accepted; attribute=STR; indicator=STR_family,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,b2d2a56766a9988659df501b7808a687ca6b496f,attributes,ACCEPT,STR,0.18580855413389127,68,7,44bc95b6aa301e3874205fc7369e93fb3b3e81d32604b270fc53b6b7fd316775,134,16,babe1e1e9bb61727e47175a274497a98de8b1edfd10fab91eb6e6f8a4c946609,1922,183,2c9904b781fb3b6d2b54a0296f8d729bac20a3270b54a7f29691a59a81e4749b,134,16,babe1e1e9bb61727e47175a274497a98de8b1edfd10fab91eb6e6f8a4c946609,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002348,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-01-02T04:00:15Z,IA,Accept,International Labour Organization (ILO),STR,Strategies,IND_STR_INSTRUMENTS,Instrument families and strategy portfolio,Matrix synthesis (coder narrative),Explanation/Elaboration,Constitution,—,EN,—,—,—,status=accepted; attribute=STR; indicator=STR_family,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,4a9a6940b7fbd0f697d112aaa33512cc69970e55,attributes,ACCEPT,STR,0.0,68,7,44bc95b6aa301e3874205fc7369e93fb3b3e81d32604b270fc53b6b7fd316775,477,50,2c5600894392f93368f5ff5afb527fa4c797b62dd748899ef633619575de2c8c,1922,183,2c9904b781fb3b6d2b54a0296f8d729bac20a3270b54a7f29691a59a81e4749b,1922,183,2c9904b781fb3b6d2b54a0296f8d729bac20a3270b54a7f29691a59a81e4749b,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002349,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-31T12:57:38Z,IA,Accept,International Labour Organization (ILO),SoJ,Source of Jurisdiction,IND_SOJ_LEGAL,Enabling legal instrument and mandate clauses,Methodological template (coder note),Definition/Identification,Unspecified (see source_title/source_uri),—,EN,—,—,—,status=accepted; attribute=SoJ; indicator=SoJ_article,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,c79b2470ee82e9fea72ab39670eda5aee1600b91,attributes,ACCEPT,SoJ,0.1882383021346278,176,27,dcc9ac608ac6fdcedee8a4d13cfbac6c2461ee7cbd3ce7fb6d71a1f0f621c1f9,127,14,2939a85c1d1c64734e4346725ad6b7726f0f0cf89932d3cf852296c8277d74d7,1441,147,5360d77aaecdc1f0a3da3bb145a8f239b8421a4c0fdf604b0c0ec34e9d2304c3,127,14,2939a85c1d1c64734e4346725ad6b7726f0f0cf89932d3cf852296c8277d74d7,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002350,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-31T12:58:38Z,IA,Accept,International Labour Organization (ILO),SoJ,Source of Jurisdiction,IND_SOJ_LEGAL,Enabling legal instrument and mandate clauses,Matrix synthesis (coder narrative),Explanation/Elaboration,Unspecified (see source_title/source_uri),—,EN,—,—,—,status=accepted; attribute=SoJ; indicator=SoJ_article,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,ae9d4f4abf3fa948fcf857c4a69126d92e5eb420,attributes,ACCEPT,SoJ,0.02682173886442135,176,27,dcc9ac608ac6fdcedee8a4d13cfbac6c2461ee7cbd3ce7fb6d71a1f0f621c1f9,357,50,6a427040665acc8835bfb6bdb868897e6d9b889dfc1fe8d3430d364e7e0629a2,1441,147,5360d77aaecdc1f0a3da3bb145a8f239b8421a4c0fdf604b0c0ec34e9d2304c3,1441,147,5360d77aaecdc1f0a3da3bb145a8f239b8421a4c0fdf604b0c0ec34e9d2304c3,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002351,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T10:55:00Z,IA,Accept,International Labour Organization (ILO),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Methodological template (coder note),Definition/Identification,Official website/portal,—,EN,—,—,—,status=accepted; attribute=VC; indicator=VC_evidence,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,b7ad4ca0199d9960a337b5f594ea595244d66ca7,attributes,ACCEPT,VC,0.24760014201134362,72,7,6b056b0659824ee604789033c0752c5403ac94777610f795d87d7166b2f47439,141,15,56d8c42392449785ae325f0db2cdc79f190d8fda69c54f85338359efadfb1745,1643,161,534df1da1d93d8c4176e539e9645741712e95d32ad6c93cd72e17f6da3137af0,141,15,56d8c42392449785ae325f0db2cdc79f190d8fda69c54f85338359efadfb1745,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002352,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T10:56:00Z,IA,Accept,International Labour Organization (ILO),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Matrix synthesis (coder narrative),Explanation/Elaboration,Official website/portal,—,EN,—,—,—,status=accepted; attribute=VC; indicator=VC_evidence,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,055fa31dcdecab2a49eefc485264eda6601ce40e,attributes,ACCEPT,VC,0.11233516435086377,72,7,6b056b0659824ee604789033c0752c5403ac94777610f795d87d7166b2f47439,392,50,4f5f6194089b7b2d2d3a1711fc89de3f32a4c852e399ec3c7fe83c8bc65602bd,1643,161,534df1da1d93d8c4176e539e9645741712e95d32ad6c93cd72e17f6da3137af0,1643,161,534df1da1d93d8c4176e539e9645741712e95d32ad6c93cd72e17f6da3137af0,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002353,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-28T06:54:25Z,IA,Accept,International Labour Organization (ILO),YE,Year of Establishment,IND_YE_DATE,Formal establishment date (legal basis),Methodological template (coder note),Definition/Identification,Constitution,—,EN,—,—,—,status=accepted; attribute=YE; indicator=YE_date,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,b947068b1268840fe3ccc1ff8507a2c451ebaae0,attributes,ACCEPT,YE,0.18650937291160458,53,6,027effe0b37c471c6ea19aaa9ec7ca234d896fdc5102cfc7fc08540f843eddfe,99,9,25b44bda7a426572872a93620649546fac0410efff47d0d56e16bf54583ea1c6,6,1,73167dd2157ee756c1b485fffadd31957f8780f49f2aefd301491ef513edadc4,99,9,25b44bda7a426572872a93620649546fac0410efff47d0d56e16bf54583ea1c6,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002354,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2024-12-28T06:55:25Z,IA,Accept,International Labour Organization (ILO),YE,Year of Establishment,IND_YE_DATE,Formal establishment date (legal basis),Matrix synthesis (coder narrative),Explanation/Elaboration,Constitution,—,EN,—,—,—,status=accepted; attribute=YE; indicator=YE_date,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,Narrative synthesis,Part II attribute-node explanation (matrix narrative),Coder synthesis,07f2ec8c38ec89337efb9d4c4369f46d92d4db3a,attributes,ACCEPT,YE,0.0,53,6,027effe0b37c471c6ea19aaa9ec7ca234d896fdc5102cfc7fc08540f843eddfe,6,1,73167dd2157ee756c1b485fffadd31957f8780f49f2aefd301491ef513edadc4,6,1,73167dd2157ee756c1b485fffadd31957f8780f49f2aefd301491ef513edadc4,6,1,73167dd2157ee756c1b485fffadd31957f8780f49f2aefd301491ef513edadc4,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-002355,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-03-04T23:00:30Z,IA,Accept,International Monetary Fund (IMF),DO,Defined Objectives,IND_DO_OBJECTIVES,Stated objectives/purpose and institutional goals,Methodological template (coder note),Definition/Identification,Agreement,—,EN,—,—,—,status=accepted; attribute=DO; indicator=DO_purpose,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,Coder note,Part II attribute-node definition (codebook note),Coder note,e3ad1fe8e4ead1b98c850c2faa229fbed59f62fb,attributes,ACCEPT,DO,0.31680696694451327,45,7,b21b326b2a890d8fb1f0dc1236fc2223f61840b55b099708ea9327777fa8e480,101,11,4ac881028336d7f114406f6a03faeeca7135e4f4bd5a105885fb966e489d9e72,1519,205,b653ebe550b8f3168b5dd79d787ff2bb038a4861c898c894d0fb1e1f3e0765fe,101,11,4ac881028336d7f114406f6a03faeeca7135e4f4bd5a105885fb966e489d9e72,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
